DATE,SP500,NASDAQCOM,DJIA,RU2000PR,DEXJPUS,DEXUSEU,DEXCHUS,DEXMXUS,DEXUSAL,VIXCLS,USDONTD156N,USD1MTD156N,USD3MTD156N,USD12MD156N,BAMLHYH0A0HYM2TRIV,BAMLCC0A1AAATRIV,GOLDAMGBD228NLBM,DCOILWTICO
2017-06-01,2430.06,6246.83,21144.18,3469.56,111.24,0.8917424647761727,6.8029,18.5775,1.3537295248409367,9.89,0.93111,1.07589,1.2180600000000001,1.7265,1232.08,613.18,1266.15,48.32
2017-06-02,2439.07,6305.8,21206.29,3492.74,110.49,0.8873114463176575,6.8085,18.67,1.34390538906061,9.75,0.93111,1.08617,1.2225,1.7306700000000002,1233.33,616.76,1260.95,47.68
2017-06-05,2436.1,6295.68,21184.04,3470.53,110.49,0.8888888888888888,6.803,18.3895,1.3370771493515177,10.07,0.93111,1.0842200000000002,1.21956,1.72567,1233.9,615.49,1280.7,47.4
2017-06-06,2429.33,6275.06,21136.23,3466.67,109.34,0.8876264867743653,6.7945,18.2825,1.3308490817141336,10.45,0.93056,1.08867,1.219,1.7228900000000003,1233.78,617.28,1287.85,48.13
2017-06-07,2433.14,6297.38,21173.69,3471.09,109.54,0.8899964400142399,6.7935,18.2305,1.3245033112582782,10.39,0.93111,1.0959999999999999,1.2209999999999999,1.724,1232.6,615.82,1292.7,45.8
2017-06-08,2433.79,6321.76,21182.53,3518.15,110.1,0.8915039671926541,6.799,18.1775,1.3257324671881214,10.16,0.93056,1.11711,1.22811,1.7284400000000002,1231.39,614.92,1284.8,45.68
2017-06-09,2431.77,6207.92,21271.97,3533.3,110.61,0.8936550491510277,6.797,18.1855,1.327668613913967,10.7,0.93111,1.12711,1.23644,1.7284400000000002,1232.19,614.7,1274.25,45.82
2017-06-12,2429.39,6175.46,21235.67,3527.1,109.72,0.8925383791503034,6.7974,18.1725,1.326435866825839,11.46,0.93111,1.13933,1.24167,1.73567,1233.16,614.13,1269.25,46.1
2017-06-13,2440.35,6220.37,21328.47,3543.93,110.12,0.8933357155619082,6.7981,18.078,1.3262599469496021,10.42,0.93111,1.15889,1.24556,1.73567,1234.59,614.8,1261.3,46.41
2017-06-14,2437.92,6194.89,21374.56,3523.03,109.16,0.8867606632969762,6.7888,17.93,1.3125082031762698,10.64,0.93111,1.17167,1.25033,1.73622,1235.07,620.08,1268.25,44.79
2017-06-15,2432.46,6165.5,21359.9,3504.41,110.66,0.896700143472023,6.8061,18.09,1.3189132155104195,10.9,1.175,1.20944,1.26744,1.7295599999999998,1233.45,619.15,1260.25,44.47
2017-06-16,2433.15,6151.76,21384.28,3496.07,110.84,0.8933357155619082,6.8097,17.9195,1.311991603253739,10.38,1.1772200000000002,1.21222,1.27356,1.73233,1232.55,619.4,1256.6,44.73
2017-06-19,2453.46,6239.01,21528.99,3524.29,111.34,0.8960573476702508,6.818,17.936,1.314924391847469,10.37,1.17667,1.21389,1.2802200000000001,1.7284400000000002,1233.71,619.12,1251.1,44.24
2017-06-20,2437.03,6188.03,21467.14,3486.73,111.46,0.8989572096368212,6.8285,18.1255,1.3201320132013201,10.86,1.17611,1.21556,1.28722,1.73594,1230.95,621.84,1246.5,43.34
2017-06-21,2435.61,6233.95,21410.03,3477.5,111.58,0.8974243919949744,6.8275,18.154,1.3246787653993906,10.75,1.1772200000000002,1.21556,1.28944,1.7353900000000002,1227.98,622.94,1247.05,42.48
2017-06-22,2434.5,6236.69,21397.29,3490.63,111.36,0.897021887334051,6.8275,18.112,1.3259082471492973,10.48,1.1772200000000002,1.21611,1.29556,1.73817,1227.47,622.93,1251.4,42.53
2017-06-23,2438.3,6265.25,21394.76,3516.08,111.26,0.8931761343336907,6.8345,17.962,1.3196093956188968,10.02,1.17667,1.22,1.29328,1.73344,1228.34,623.57,1256.3,42.86
2017-06-26,2439.07,6247.15,21409.55,3520.71,111.48,0.8931761343336907,6.8382,17.883,1.3175230566534915,9.9,1.17611,1.22211,1.29483,1.7345599999999999,1230.21,625.0,1240.85,43.24
2017-06-27,2419.38,6146.62,21310.66,3488.11,112.42,0.8849557522123894,6.81,17.9735,1.3178703215603584,11.06,1.17611,1.2237799999999999,1.29506,1.73289,1231.16,621.9,1250.4,44.25
2017-06-28,2440.69,6234.41,21454.61,3542.15,112.18,0.8799718409010912,6.7984,17.889,1.3092432573972244,10.03,1.17667,1.22611,1.29639,1.73678,1231.48,621.08,1251.6,44.74
2017-06-29,2419.7,6144.35,21287.03,3519.61,112.32,0.8756567425569177,6.784,18.031,1.3020833333333333,11.44,1.17333,1.22722,1.29861,1.7395599999999998,1231.57,618.94,1246.6,44.88
2017-06-30,2423.41,6140.42,21349.63,3517.52,112.4,0.8763473841030585,6.7793,18.076,1.302761855132882,11.18,1.16167,1.22389,1.2991700000000002,1.7384400000000002,1231.98,617.52,1243.25,46.02
2017-07-03,2429.01,6110.06,21479.27,3545.66,113.32,0.8797395970792645,6.7984,18.2215,1.3068478829064296,11.22,1.17167,1.22689,1.30072,1.7484400000000002,1232.82,615.91,1235.2,46.02
2017-07-04,2429.01,6110.06,21479.27,3545.66,113.32,0.8797395970792645,6.7984,18.2215,1.3068478829064296,11.22,1.17167,1.22333,1.30211,1.75122,1233.03,615.96,1224.25,46.02
2017-07-05,2432.54,6150.86,21478.17,3529.42,113.2,0.8821453775582216,6.7995,18.3295,1.3178703215603584,11.07,1.1738899999999999,1.22333,1.3030000000000002,1.75122,1232.92,617.03,1221.9,45.11
2017-07-06,2409.75,6089.46,21320.04,3481.38,113.28,0.8765010079761592,6.799,18.307,1.3185654008438819,12.54,1.1738899999999999,1.22444,1.30411,1.7573299999999998,1231.01,615.24,1224.3,45.52
2017-07-07,2425.18,6153.08,21414.34,3518.71,114.1,0.8775008775008776,6.8039,18.144,1.3159626266614028,11.19,1.1738899999999999,1.22633,1.30522,1.75761,1228.54,614.21,1220.4,44.25
2017-07-10,2427.43,6176.39,21408.52,3500.41,114.08,0.8775008775008776,6.8026,17.981,1.3159626266614028,11.11,1.17444,1.22389,1.30411,1.7509400000000002,1229.31,615.83,1207.55,44.4
2017-07-11,2425.53,6193.3,21409.07,3511.8,114.2,0.8748906386701663,6.801,17.953,1.3133701076963489,10.89,1.1772200000000002,1.22389,1.3035,1.75233,1229.64,616.58,1211.9,45.06
2017-07-12,2443.25,6261.17,21532.14,3539.8,113.19,0.8763473841030585,6.7865,17.767,1.3032712107389548,10.3,1.1783299999999999,1.22444,1.30389,1.74594,1232.88,618.99,1219.4,45.48
2017-07-13,2447.83,6274.44,21553.09,3543.13,113.39,0.8783487044356609,6.7825,17.739,1.2939958592132506,9.9,1.1783299999999999,1.22556,1.30361,1.7378900000000002,1233.81,617.81,1221.4,46.06
2017-07-14,2459.27,6312.47,21637.74,3550.97,112.66,0.8732099196646874,6.7741,17.562,1.2799180852425445,9.51,1.1772200000000002,1.22611,1.30361,1.73983,1236.02,619.35,1218.95,46.53
2017-07-17,2459.14,6314.43,21629.72,3557.89,112.76,0.8718395815170008,6.769,17.6,1.2802458071949814,9.82,1.1777799999999998,1.22833,1.30611,1.73289,1238.72,620.68,1229.85,46.02
2017-07-18,2460.61,6344.31,21574.73,3547.98,111.89,0.8637070305752289,6.7451,17.499,1.2621481761958855,9.89,1.1772200000000002,1.2277799999999999,1.30694,1.73344,1240.16,623.19,1237.1,46.4
2017-07-19,2473.83,6385.04,21640.75,3583.16,111.77,0.8682062858135093,6.7511,17.4775,1.2584948401711553,9.79,1.17889,1.22889,1.30722,1.73344,1242.12,623.03,1239.85,47.1
2017-07-20,2473.45,6390.0,21611.78,3584.61,111.68,0.8595495960116899,6.757,17.512,1.2565971349585323,9.58,1.17889,1.22722,1.3125,1.7378900000000002,1243.66,623.49,1236.55,46.73
2017-07-21,2472.54,6387.75,21580.07,3568.42,111.18,0.858000858000858,6.7663,17.563,1.2640626975097964,9.36,1.17889,1.23222,1.31444,1.73567,1243.37,625.62,1247.25,45.78
2017-07-24,2469.91,6410.81,21513.17,3573.93,111.1,0.8589589417625838,6.7488,17.6835,1.2616704516780217,9.43,1.17889,1.23278,1.31389,1.73567,1243.88,623.78,1255.85,46.21
2017-07-25,2477.13,6412.17,21613.43,3604.58,111.57,0.8579272477693892,6.7495,17.763,1.258019876714052,9.43,1.18,1.23278,1.31667,1.739,1244.88,619.06,1252.0,47.77
2017-07-26,2477.83,6422.75,21711.01,3584.43,112.1,0.859697386519945,6.753,17.756,1.2623074981065388,9.6,1.1777799999999998,1.23333,1.31389,1.73622,1246.15,620.73,1245.4,48.58
2017-07-27,2475.42,6382.19,21796.55,3562.92,111.62,0.8579272477693892,6.741,17.6915,1.2559658377292138,10.11,1.1772200000000002,1.23389,1.31111,1.7295599999999998,1246.06,619.05,1262.05,49.05
2017-07-28,2472.1,6374.68,21830.31,3552.07,110.87,0.8507742045261187,6.7362,17.7535,1.2514078338130397,10.29,1.1783299999999999,1.23167,1.31056,1.729,1246.24,620.89,1259.6,49.72
2017-07-31,2470.3,6348.12,21891.12,3541.84,110.38,0.8455944529003889,6.724,17.859,1.2518778167250877,10.26,1.17611,1.23167,1.31056,1.72733,1246.19,620.11,1266.35,50.21
2017-08-01,2476.35,6362.94,21963.92,3549.76,110.33,0.8475294516484448,6.717,17.8085,1.254075746175069,10.09,1.17556,1.23167,1.31056,1.72567,1247.44,622.9,1267.05,49.19
2017-08-02,2477.57,6362.65,22016.24,3511.42,110.43,0.8430992327796982,6.72,17.82,1.2526619065514217,10.28,1.1772200000000002,1.23056,1.3127799999999998,1.72567,1247.52,622.51,1266.65,49.6
2017-08-03,2472.16,6340.34,22026.1,3492.35,110.12,0.8417508417508418,6.715,17.8845,1.2586532410320956,10.44,1.1772200000000002,1.23056,1.3116700000000001,1.72567,1246.96,624.32,1261.8,49.03
2017-08-04,2476.83,6351.56,22092.81,3509.97,110.76,0.8507742045261187,6.7272,17.865,1.2619888944977284,10.03,1.1777799999999998,1.22889,1.3119399999999999,1.7228900000000003,1246.56,621.49,1269.3,49.57
2017-08-07,2480.91,6383.77,22118.42,3514.56,110.76,0.848320325755005,6.7207,17.966,1.2650221378874131,9.93,1.1772200000000002,1.22889,1.31139,1.73233,1246.79,621.92,1257.55,49.37
2017-08-08,2474.92,6370.46,22085.34,3504.58,110.74,0.8529512111907198,6.7049,17.9135,1.2650221378874131,10.96,1.1777799999999998,1.23056,1.30944,1.7301099999999998,1245.96,619.75,1261.45,49.07
2017-08-09,2474.02,6352.33,22048.7,3471.77,110.04,0.8512087163772557,6.672,17.9835,1.2703252032520325,11.11,1.1777799999999998,1.22889,1.3091700000000002,1.7278900000000001,1241.46,621.71,1267.95,49.59
2017-08-10,2438.21,6216.87,21844.01,3411.12,109.37,0.8509914049868096,6.646,17.874,1.2677484787018256,16.04,1.1777799999999998,1.22889,1.30911,1.7284400000000002,1237.87,622.26,1278.9,48.54
2017-08-11,2441.32,6256.56,21858.32,3415.31,109.06,0.8466683600033866,6.6612,17.838,1.2690355329949239,15.51,1.1777799999999998,1.2266700000000001,1.315,1.7245599999999999,1236.76,621.97,1288.3,48.81
2017-08-14,2465.84,6340.23,21993.71,3465.21,109.48,0.8484642796538265,6.6695,17.7685,1.2716174974567651,12.33,1.1777799999999998,1.2277799999999999,1.31417,1.7178900000000001,1239.41,621.25,1281.1,47.59
2017-08-15,2464.61,6333.01,21998.99,3437.69,110.42,0.8520790729379687,6.6845,17.8365,1.2784454103809768,12.04,1.1777799999999998,1.22833,1.31417,1.7278900000000001,1239.04,618.69,1281.1,47.57
2017-08-16,2468.11,6345.11,22024.87,3438.43,110.8,0.8544817568144921,6.69,17.729,1.268713524486171,11.74,1.17889,1.22833,1.31667,1.73622,1240.06,621.4,1270.15,46.8
2017-08-17,2430.01,6221.91,21750.73,3377.31,109.88,0.8520790729379687,6.673,17.747,1.2629451881788332,15.55,1.1777799999999998,1.23056,1.31639,1.73289,1238.89,622.89,1285.9,47.07
2017-08-18,2425.55,6216.53,21674.51,3374.46,109.32,0.8512087163772557,6.67,17.756,1.2605571662674901,14.26,1.1772200000000002,1.235,1.31472,1.72622,1237.21,623.05,1295.25,48.59
2017-08-21,2428.37,6213.13,21703.75,3372.25,108.89,0.8464533604198409,6.663,17.646,1.2600806451612903,13.19,1.1777799999999998,1.23556,1.31444,1.72733,1237.67,623.7,1287.6,47.39
2017-08-22,2452.51,6297.48,21899.89,3408.61,109.4,0.8501955449753444,6.66,17.64,1.2637432073802604,11.35,1.1777799999999998,1.23611,1.31722,1.72733,1238.57,622.28,1285.1,47.65
2017-08-23,2444.04,6278.41,21812.09,3404.15,109.14,0.8473140145738011,6.6569,17.707,1.2669453946534905,12.25,1.1777799999999998,1.23444,1.31722,1.7278900000000001,1239.03,624.73,1286.45,48.45
2017-08-24,2438.97,6271.33,21783.4,3414.43,109.34,0.8473858147614609,6.66,17.705,1.2650221378874131,12.23,1.1777799999999998,1.23389,1.31722,1.72344,1240.3,624.1,1285.9,47.24
2017-08-25,2443.05,6265.64,21813.67,3423.32,109.24,0.8421761832575375,6.6465,17.614,1.261193088661874,11.28,1.1777799999999998,1.23556,1.31778,1.7278900000000001,1241.47,625.55,1287.05,47.65
2017-08-28,2444.24,6283.02,21808.4,3435.19,109.22,0.8352125615969264,6.6084,17.825,1.256913021618904,11.32,1.1777799999999998,1.23556,1.31778,1.7278900000000001,1242.75,626.1,1287.05,46.4
2017-08-29,2446.3,6301.89,21865.37,3438.8,109.02,0.8316008316008316,6.5945,17.871,1.2542330364981813,11.7,1.1783299999999999,1.23889,1.31694,1.714,1242.51,626.49,1323.4,46.46
2017-08-30,2457.59,6368.31,21892.43,3457.79,110.2,0.8384338056510438,6.5918,17.7441,1.2650221378874131,11.22,1.1777799999999998,1.23722,1.3161100000000001,1.7117799999999999,1243.62,626.22,1310.6,45.96
2017-08-31,2471.65,6428.66,21948.1,3492.47,110.06,0.8407600470825626,6.5888,17.7875,1.2607160867372667,10.59,1.17556,1.23167,1.31778,1.71344,1245.87,627.97,1305.8,47.26
2017-09-01,2476.55,6435.33,21987.56,3513.08,110.09,0.8418925745074929,6.5552,17.7835,1.2531328320802004,10.13,1.1772200000000002,1.23056,1.3161100000000001,1.7117799999999999,1246.5,625.79,1318.4,47.32
2017-09-04,2476.55,6435.33,21987.56,3513.08,110.09,0.8418925745074929,6.5552,17.7835,1.2531328320802004,10.13,1.1772200000000002,1.23167,1.3161100000000001,1.7128900000000002,1247.15,625.95,1334.6,47.32
2017-09-05,2457.85,6375.57,21753.31,3478.5,108.94,0.8395600705230459,6.5345,17.8325,1.2484394506866416,12.23,1.1777799999999998,1.23111,1.31722,1.7145599999999999,1247.19,630.82,1331.15,48.63
2017-09-06,2465.54,6393.31,21807.64,3484.81,108.75,0.8373105584861426,6.5221,17.798,1.2475049900199602,11.63,1.17611,1.23222,1.31722,1.7078900000000001,1248.57,627.71,1340.15,49.13
2017-09-07,2465.1,6397.87,21784.78,3476.06,108.26,0.8313934153641502,6.483,17.704,1.244090569793481,11.55,1.17611,1.235,1.31722,1.709,1248.8,629.94,1340.45,49.1
2017-09-08,2461.43,6360.19,21797.79,3477.93,107.72,0.8304958059961798,6.4773,17.7245,1.2390038409119069,12.12,1.1772200000000002,1.23611,1.31033,1.69511,1247.9,629.57,1350.9,47.44
2017-09-11,2488.11,6432.26,22057.37,3516.2,109.03,0.8358408559010365,6.5254,17.647,1.2462612163509472,10.73,1.1777799999999998,1.23611,1.31667,1.699,1249.03,625.99,1338.75,48.06
2017-09-12,2496.48,6454.28,22118.86,3537.67,110.01,0.8355614973262031,6.5334,17.751,1.2434717731907485,10.58,1.1777799999999998,1.2366700000000002,1.3191700000000002,1.7095599999999997,1249.49,624.32,1326.25,48.21
2017-09-13,2498.37,6460.19,22158.18,3546.19,110.58,0.8404773911581779,6.54,17.7865,1.2520345561537498,10.5,1.1772200000000002,1.23444,1.32,1.71233,1249.66,623.59,1332.25,49.3
2017-09-14,2495.62,6429.08,22203.48,3541.54,110.66,0.8413259296651522,6.552,17.722,1.2531328320802004,10.44,1.17889,1.23444,1.32111,1.7195599999999998,1250.53,624.37,1323.0,49.86
2017-09-15,2500.23,6448.47,22268.34,3558.16,110.84,0.8361903169161301,6.55,17.6865,1.2489072061945798,10.17,1.17889,1.23722,1.32389,1.73206,1250.58,625.18,1325.0,49.9
2017-09-18,2503.87,6454.64,22331.35,3581.45,111.48,0.8376612497905848,6.5725,17.758,1.2553351744915893,10.15,1.17889,1.23611,1.325,1.73983,1251.98,624.15,1314.4,49.88
2017-09-19,2506.65,6461.32,22370.8,3579.77,111.49,0.8347245409015025,6.58,17.7675,1.2478163214374844,10.18,1.17889,1.23722,1.3261100000000001,1.7442799999999998,1252.66,624.1,1308.45,49.54
2017-09-20,2508.24,6456.04,22412.59,3592.23,111.5,0.833472245374229,6.57,17.6895,1.2391573729863692,9.78,1.17889,1.23556,1.3230600000000001,1.7473299999999998,1253.59,623.94,1314.9,50.29
2017-09-21,2500.6,6422.69,22359.23,3589.16,112.3,0.8371002846140967,6.5861,17.825,1.2594458438287153,9.67,1.17889,1.23722,1.32833,1.76761,1253.15,624.87,1297.35,50.58
2017-09-22,2502.22,6426.92,22349.59,3605.56,112.01,0.8354916868577157,6.5899,17.7355,1.2539184952978057,9.59,1.17889,1.23833,1.32944,1.7753900000000002,1253.34,625.69,1297.0,50.33
2017-09-25,2496.66,6370.59,22296.09,3608.48,111.64,0.8437394532568343,6.6189,17.905,1.2599218848431397,10.21,1.1783299999999999,1.2366700000000002,1.32972,1.77483,1254.49,628.21,1295.5,51.85
2017-09-26,2496.84,6380.16,22284.32,3620.67,112.16,0.8494733265375467,6.6371,18.007,1.2690355329949239,10.17,1.1783299999999999,1.23444,1.33083,1.77567,1255.52,628.15,1306.9,51.59
2017-09-27,2507.04,6453.26,22340.71,3690.13,112.76,0.8512811781731505,6.64,18.101,1.2712941774726672,9.87,1.18,1.235,1.3327799999999999,1.7853900000000003,1255.09,624.24,1291.3,52.14
2017-09-28,2510.06,6453.45,22381.2,3700.01,112.66,0.8491847826086957,6.6591,18.237,1.2769761205465457,9.55,1.18111,1.235,1.335,1.78678,1255.98,625.36,1284.3,51.62
2017-09-29,2519.36,6495.96,22405.09,3705.17,112.64,0.8465250148141877,6.6533,18.148,1.2755102040816326,9.51,1.18167,1.23222,1.33389,1.78233,1256.85,626.21,1286.95,51.67
2017-10-02,2529.12,6516.72,22557.6,3751.42,112.6,0.8514261387824605,6.6533,18.211,1.2779552715654952,9.45,1.18,1.23333,1.33556,1.79067,1257.42,626.46,1273.1,50.59
2017-10-03,2534.58,6531.71,22641.67,3757.62,112.8,0.8504124500382686,6.6533,18.211,1.2774655084312723,9.51,1.18056,1.2377799999999999,1.3425,1.79872,1257.8,627.79,1270.7,50.44
2017-10-04,2537.74,6534.63,22661.64,3747.18,112.84,0.8503401360544218,6.6533,18.2175,1.2729124236252547,9.63,1.18222,1.2377799999999999,1.34667,1.7978900000000002,1258.21,627.26,1275.55,50.0
2017-10-05,2552.07,6585.36,22775.39,3757.92,112.74,0.8542627712284298,6.6533,18.3145,1.282051282051282,9.19,1.18222,1.2377799999999999,1.34861,1.8001099999999999,1259.06,625.93,1278.4,50.79
2017-10-06,2549.33,6590.18,22773.67,3753.27,112.68,0.8523695874531196,6.6533,18.5165,1.2878300064391501,9.65,1.18222,1.235,1.35028,1.80456,1258.8,625.19,1268.2,49.34
2017-10-09,2544.73,6579.73,22761.07,3736.73,112.68,0.8523695874531196,6.6533,18.5165,1.2878300064391501,10.33,1.18222,1.23722,1.35639,1.8090000000000002,1259.45,625.35,1282.15,49.58
2017-10-10,2550.64,6587.25,22830.68,3747.77,112.15,0.8471704506946799,6.5712,18.6605,1.2840267077555212,10.08,1.18167,1.2377799999999999,1.35667,1.8067799999999998,1259.79,626.93,1289.6,50.93
2017-10-11,2555.24,6603.55,22872.89,3745.09,112.35,0.8440955516164429,6.587,18.695,1.2851818532322323,9.85,1.18333,1.23889,1.35861,1.8095599999999998,1260.02,626.89,1290.2,51.3
2017-10-12,2550.93,6591.51,22841.01,3740.71,112.38,0.8445945945945946,6.5855,18.7625,1.2776287210936503,9.91,1.18444,1.23889,1.35917,1.80844,1259.17,627.98,1294.45,50.61
2017-10-13,2553.17,6605.8,22871.72,3734.48,111.94,0.8448086508405847,6.5785,18.889,1.2682308180088777,9.61,1.18444,1.2366700000000002,1.35333,1.8128900000000001,1259.05,630.24,1293.9,51.43
2017-10-16,2557.64,6624.0,22956.96,3734.54,111.72,0.8467400508044031,6.5885,19.0915,1.272426517368622,9.91,1.18444,1.23666,1.35389,1.8095599999999998,1260.0,629.59,1305.15,51.86
2017-10-17,2559.36,6623.66,22997.44,3721.66,112.32,0.8507742045261187,6.622,19.0405,1.276650070215754,10.31,1.18444,1.23777,1.35733,1.82122,1261.08,630.39,1289.7,51.87
2017-10-18,2561.26,6624.22,23157.6,3740.66,112.94,0.8492569002123143,6.625,18.9125,1.2758356723653992,10.07,1.18444,1.23888,1.36261,1.8345599999999997,1262.04,628.42,1280.65,52.05
2017-10-19,2562.1,6605.07,23163.04,3732.96,112.54,0.8444519506840061,6.6126,18.839,1.2693577050012694,10.05,1.185,1.23888,1.3625,1.8278900000000002,1262.12,629.85,1283.4,51.29
2017-10-20,2575.21,6629.05,23328.63,3750.86,113.5,0.8496176720475785,6.6185,19.017,1.2800819252432156,9.97,1.18444,1.2378799999999999,1.36476,1.83122,1262.59,626.64,1280.25,51.63
2017-10-23,2564.98,6586.83,23273.96,3721.65,113.66,0.8501955449753444,6.638,19.0695,1.2809017548354042,11.07,1.18444,1.2378799999999999,1.36742,1.8351099999999998,1263.95,627.86,1275.25,51.91
2017-10-24,2569.13,6598.43,23441.76,3728.92,113.92,0.8499065102838687,6.6335,19.176,1.2853470437017995,11.16,1.18444,1.23955,1.3706399999999999,1.8345599999999997,1263.99,626.65,1278.3,52.32
2017-10-25,2557.15,6563.89,23329.46,3711.67,113.7,0.8473140145738011,6.635,19.1,1.2997140629061608,11.23,1.18444,1.23999,1.37446,1.8445599999999998,1261.68,624.45,1273.0,51.97
2017-10-26,2560.4,6556.77,23400.86,3721.56,113.72,0.8547008547008548,6.6392,19.0545,1.3007284079084287,11.3,1.18444,1.24166,1.37796,1.8428900000000001,1261.57,624.13,1278.0,52.41
2017-10-27,2581.07,6701.26,23434.19,3748.55,113.82,0.8635578583765113,6.6498,19.1785,1.3054830287206267,9.8,1.18444,1.24233,1.38009,1.8478900000000003,1260.92,625.92,1267.8,53.92
2017-10-30,2572.83,6698.96,23348.74,3705.26,113.26,0.860141063134354,6.6498,19.1655,1.3024225058609011,10.5,1.185,1.24214,1.37678,1.84233,1261.49,629.25,1272.75,54.11
2017-10-31,2575.26,6727.67,23377.24,3734.77,113.63,0.8585164835164835,6.6328,19.129,1.3041210224308815,10.18,1.18222,1.2433299999999998,1.3812200000000001,1.84844,1261.91,627.71,1274.4,54.36
2017-11-01,2579.36,6716.53,23435.01,3709.93,114.04,0.8607333448097779,6.6018,19.135,1.302761855132882,10.2,1.18222,1.2433299999999998,1.38483,1.8559400000000001,1262.59,627.8,1279.25,54.32
2017-11-02,2579.85,6714.94,23516.26,3719.3,113.84,0.8567511994516792,6.6068,19.0065,1.295001295001295,9.93,1.1838899999999999,1.2421200000000001,1.39139,1.86317,1261.91,629.19,1276.4,54.55
2017-11-03,2587.84,6764.44,23539.19,3715.23,114.25,0.8608815426997245,6.636,19.189,1.3071895424836601,9.14,1.18444,1.24322,1.39194,1.8628900000000002,1261.71,629.28,1275.3,55.63
2017-11-06,2591.13,6786.44,23548.42,3722.81,113.9,0.8620689655172414,6.6311,19.08,1.3032712107389548,9.4,1.1838899999999999,1.24424,1.39703,1.86428,1261.67,630.29,1271.6,57.34
2017-11-07,2590.64,6767.78,23557.23,3675.91,113.9,0.8637816360024186,6.638,19.142,1.30941469163284,9.89,1.1838899999999999,1.24389,1.40258,1.86844,1260.68,630.15,1276.35,57.19
2017-11-08,2594.38,6789.12,23563.36,3682.48,113.62,0.862738331464067,6.6249,19.0705,1.3025921583952065,9.78,1.18333,1.24606,1.40981,1.87317,1256.43,628.22,1282.25,56.82
2017-11-09,2584.62,6750.05,23461.94,3665.79,113.4,0.8585164835164835,6.6378,19.067,1.3041210224308815,10.5,1.18333,1.24494,1.41289,1.88178,1251.7,626.56,1284.0,57.16
2017-11-10,2582.3,6750.94,23422.21,3666.43,113.4,0.8585164835164835,6.6378,19.067,1.3041210224308815,11.29,1.18333,1.24606,1.41289,1.8815,1251.64,622.03,1284.45,56.75
2017-11-13,2584.84,6757.6,23439.7,3665.92,113.62,0.8579272477693892,6.6385,19.1675,1.311991603253739,11.5,1.18278,1.2502799999999998,1.4158600000000001,1.88428,1251.34,622.67,1278.4,56.77
2017-11-14,2578.87,6737.87,23409.47,3656.45,113.5,0.8500510030601837,6.635,19.1455,1.3109596224436286,11.59,1.18278,1.2635,1.41899,1.89261,1248.33,624.0,1273.7,55.67
2017-11-15,2564.62,6706.21,23271.28,3638.64,113.15,0.8478887569950823,6.62,19.2565,1.3199577613516367,13.13,1.18278,1.266,1.4219,1.88622,1244.44,626.54,1285.7,55.28
2017-11-16,2585.64,6793.29,23458.36,3695.27,112.89,0.8494733265375467,6.6273,19.1005,1.3175230566534915,11.76,1.18278,1.28267,1.43567,1.90067,1251.5,625.73,1277.7,55.14
2017-11-17,2578.85,6782.79,23358.24,3710.04,111.98,0.8475294516484448,6.6245,18.9275,1.322226629644321,11.43,1.18278,1.28719,1.4406700000000001,1.90622,1252.17,626.69,1283.85,56.21
2017-11-20,2582.14,6790.71,23430.33,3736.32,112.49,0.8517162081594414,6.6245,19.032,1.3243279035889286,10.65,1.18278,1.2941799999999999,1.44594,1.9084400000000001,1253.56,627.04,1292.35,56.21
2017-11-21,2599.03,6862.48,23590.83,3774.82,112.46,0.8517162081594414,6.6265,18.8045,1.3189132155104195,9.73,1.18278,1.31287,1.454,1.92733,1255.26,630.0,1280.0,56.84
2017-11-22,2597.08,6867.36,23526.18,3769.53,111.62,0.8482483671218932,6.6086,18.7045,1.3173494928204452,9.88,1.18278,1.3275,1.46233,1.9340000000000002,1256.43,632.28,1283.95,57.88
2017-11-23,2597.08,6867.36,23526.18,3769.53,111.62,0.8482483671218932,6.6086,18.7045,1.3173494928204452,9.88,1.18278,1.3286200000000001,1.4620600000000001,1.9301099999999998,1256.64,632.33,1290.15,57.88
2017-11-24,2602.42,6889.16,23557.99,3775.5,111.54,0.8378016085790885,6.5998,18.52,1.3125082031762698,9.67,1.18375,1.33756,1.46763,1.93606,1256.98,631.55,1289.15,58.94
2017-11-27,2601.42,6878.52,23580.78,3760.95,111.0,0.8395600705230459,6.5967,18.5405,1.314924391847469,9.87,1.18375,1.34676,1.47725,1.9429400000000001,1258.15,631.74,1294.7,58.1
2017-11-28,2627.04,6912.36,23836.71,3818.42,111.13,0.8418925745074929,6.6044,18.5775,1.3128528291978467,10.03,1.185,1.34978,1.47882,1.93798,1257.37,631.51,1293.9,57.96
2017-11-29,2626.07,6824.39,23940.68,3833.0,111.75,0.8433125316242199,6.6091,18.5125,1.3206550449022716,10.7,1.18625,1.36069,1.48063,1.94481,1258.02,629.27,1294.85,57.25
2017-11-30,2647.58,6873.97,24272.35,3837.58,112.3,0.8404773911581779,6.609,18.6335,1.3206550449022716,11.28,1.18,1.37188,1.48738,1.9516900000000001,1258.53,628.75,1282.15,57.4
2017-12-01,2642.22,6847.59,24231.59,3819.89,111.88,0.8396305625524769,6.6137,18.62,1.311647429171039,11.43,1.1825,1.3793799999999998,1.49463,1.9604400000000002,1258.69,632.65,1277.25,58.35
